Objects
50
,,Global Angle Drone_2:Drone_2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1072,0,0.015476,0.045608,-0.027979,-58.334198,-0.904576,936.362183
1073,0,0.011533,0.041082,-0.028502,-58.399517,-0.515508,936.626526
1074,0,0.011456,0.037315,-0.029306,-58.453220,-0.019148,936.866577
1075,0,0.013715,0.034651,-0.029820,-58.418823,0.430367,937.108643
1076,0,0.017458,0.033944,-0.030452,-58.346210,0.905851,937.338501
1077,0,0.021377,0.034336,-0.030989,-58.234295,1.370923,937.460144
1078,0,0.025290,0.036271,-0.031828,-58.091171,1.892920,937.630310
1079,0,0.028091,0.038756,-0.032641,-57.896488,2.419180,937.778076
1080,0,0.029351,0.040721,-0.033400,-57.691254,2.851235,937.880493
1081,0,0.029517,0.043098,-0.034232,-57.427933,3.298705,938.012756
1082,0,0.029856,0.046233,-0.035304,-57.044003,3.711224,938.087646
1083,0,0.030568,0.049139,-0.036328,-56.539162,4.075916,938.152222
1084,0,0.030044,0.050665,-0.036948,-56.075840,4.305947,938.104309
1085,0,0.026821,0.050842,-0.038228,-55.459263,4.709839,938.198059
1086,0,0.022639,0.049516,-0.039491,-54.768456,5.035898,938.279785
1087,0,0.018710,0.048090,-0.040651,-53.971447,5.296780,938.271545
1088,0,0.016418,0.047614,-0.041372,-53.111458,5.559901,938.230652
1089,0,0.016700,0.048314,-0.043136,-52.158413,5.841508,938.190979
1090,0,0.018000,0.050857,-0.044251,-51.044411,6.130449,938.176514
1091,0,0.019922,0.052214,-0.045460,-49.912849,6.361053,938.157166
1092,0,0.020520,0.052688,-0.046804,-48.654854,6.602422,938.073975
1093,0,0.019702,0.051096,-0.048056,-47.323711,6.779266,937.875854
1094,0,0.019066,0.051954,-0.050008,-45.835331,7.054915,937.685120
1095,0,0.017452,0.053211,-0.051005,-44.345451,7.328043,937.705627
1096,0,0.018044,0.054148,-0.052166,-42.574036,7.580612,937.584290
1097,0,0.019951,0.056807,-0.052905,-40.802719,7.870399,937.575562
1098,0,0.023446,0.058468,-0.053935,-38.915707,8.104989,937.498352
1099,0,0.026483,0.057929,-0.054762,-36.854923,8.234998,937.446655
1100,0,0.030137,0.058252,-0.054513,-34.827232,8.571726,937.621094
1101,0,0.033989,0.055769,-0.055672,-32.573708,8.747398,937.681763
1102,0,0.037510,0.053090,-0.055820,-30.203867,8.752458,937.804993
1103,0,0.040780,0.051471,-0.056397,-27.709318,8.904843,937.795654
1104,0,0.041567,0.047186,-0.056509,-25.158890,8.935690,937.781372
1105,0,0.042677,0.040346,-0.056880,-22.340967,8.948255,937.286377
1106,0,0.040597,0.034688,-0.055718,-19.629953,8.893996,937.555298
1107,0,0.038725,0.026342,-0.055770,-16.886757,8.673532,937.517395
1108,0,0.035942,0.019322,-0.055261,-14.190653,8.368063,937.611450
1109,0,0.031920,0.014517,-0.054558,-11.492286,8.048998,937.695862
1110,0,0.026427,0.010026,-0.054084,-8.795198,7.652102,937.595581
1111,0,0.023406,0.007438,-0.053714,-6.171127,7.286653,937.508423
1112,0,0.020160,0.003363,-0.052865,-3.687335,6.857231,937.500549
1113,0,0.018155,-0.000984,-0.052636,-1.260810,6.450816,937.505188
1114,0,0.017633,-0.003721,-0.052011,1.036340,6.044404,937.503723
1115,0,0.018714,-0.003298,-0.050953,3.197052,5.579474,937.556458
1116,0,0.020029,-0.000284,-0.050499,5.318959,5.124459,937.459839
1117,0,0.019806,0.003158,-0.049473,7.295288,4.758532,937.321350
1118,0,0.018119,0.004735,-0.049059,9.196651,4.375399,937.333069
1119,0,0.015130,0.007005,-0.047340,10.851307,3.983861,937.598389
1120,0,0.014511,0.007768,-0.047726,12.610738,3.591835,937.359619
1121,0,0.014627,0.012132,-0.046637,14.227129,3.329565,937.446777
1122,0,0.017142,0.017811,-0.045830,15.804707,3.019178,937.496216
1123,0,0.020669,0.021716,-0.044978,17.245253,2.655590,937.526978
1124,0,0.024120,0.023575,-0.045090,18.734020,2.265837,937.433716
1125,0,0.024778,0.023619,-0.043595,20.015205,1.814779,937.506531
1126,0,0.026044,0.024088,-0.042791,21.421352,1.477816,937.725159
1127,0,0.027629,0.022240,-0.042318,22.820787,1.137351,937.942200
1128,0,0.029905,0.018275,-0.041401,24.156155,0.717641,938.213867
1129,0,0.033160,0.009918,-0.040989,25.437164,0.283024,938.559937
1130,0,0.035894,-0.003174,-0.039912,26.595848,-0.219083,938.997375
1131,0,0.037029,-0.017812,-0.038957,27.666653,-0.783626,939.460632
1132,0,0.037287,-0.031040,-0.038177,28.555433,-1.349508,939.841492
1133,0,0.034616,-0.040031,-0.038191,29.239433,-2.022383,940.262390
1134,0,0.030477,-0.042995,-0.038405,29.719995,-2.735575,940.639282
1135,0,0.028048,-0.040379,-0.038366,29.968184,-3.492277,940.857971
1136,0,0.025500,-0.035492,-0.038151,29.941338,-4.269126,941.025146
1137,0,0.023794,-0.030302,-0.037756,29.666409,-5.035639,941.192139
1138,0,0.021750,-0.028384,-0.037506,29.138395,-5.898629,941.396973
1139,0,0.021081,-0.029965,-0.037724,28.391264,-6.644501,941.661621
1140,0,0.020017,-0.035971,-0.037726,27.347368,-7.533952,942.055176
1141,0,0.019451,-0.042821,-0.038166,26.151871,-8.329597,942.333191
1142,0,0.019396,-0.046177,-0.038348,24.583681,-9.153208,942.660156
1143,0,0.018686,-0.041911,-0.039074,22.887449,-9.944384,942.830750
1144,0,0.016752,-0.032117,-0.040139,20.892767,-10.762290,943.015747
1145,0,0.015667,-0.017473,-0.040786,18.766296,-11.524420,943.082581
1146,0,0.014027,-0.003692,-0.041992,16.431236,-12.272964,943.173340
1147,0,0.012311,0.006347,-0.043835,13.922756,-13.060586,943.547546
1148,0,0.011089,0.013018,-0.045018,11.360906,-13.785527,943.835632
1149,0,0.011808,0.013281,-0.047270,8.668075,-14.537734,944.167847
1150,0,0.013145,0.014761,-0.048638,5.853921,-15.297523,944.444336
1151,0,0.013602,0.019392,-0.049736,3.088928,-15.930016,944.669556
1152,0,0.012384,0.026190,-0.050543,0.388797,-16.611895,944.818237
1153,0,0.012377,0.033402,-0.051507,-2.401357,-17.073088,944.977539
1154,0,0.010486,0.037659,-0.052412,-5.144924,-17.574638,945.196472
1155,0,0.006249,0.039827,-0.053351,-7.781408,-18.110912,945.440735
1156,0,0.003187,0.041961,-0.053637,-10.444622,-18.502064,945.547424
1157,0,0.000307,0.044408,-0.054573,-12.974216,-18.838560,945.743042
1158,0,-0.000647,0.047105,-0.055320,-15.447366,-19.086464,945.901855
1159,0,-0.000288,0.047355,-0.056025,-17.861309,-19.284498,946.083557
1160,0,0.000826,0.042489,-0.056531,-20.169962,-19.392027,946.327454
1161,0,0.002256,0.033367,-0.056430,-22.407190,-19.376936,946.638245
1162,0,0.003684,0.020632,-0.056464,-24.643011,-19.314907,946.989136
1163,0,0.004837,0.009657,-0.056146,-26.872454,-19.148249,947.285034
1164,0,0.005329,0.002852,-0.056009,-29.140188,-18.891684,947.511536
1165,0,0.005881,0.001559,-0.055753,-31.379778,-18.572153,947.630371
1166,0,0.006269,0.002903,-0.056435,-33.687794,-18.205006,947.769104
1167,0,0.006150,0.006847,-0.056833,-36.069313,-17.778833,947.868591
1168,0,0.006955,0.011159,-0.057041,-38.476227,-17.260824,947.915039
1169,0,0.007581,0.014473,-0.056457,-40.912136,-16.714874,947.972839
1170,0,0.009629,0.015415,-0.057189,-43.399368,-16.148355,948.112366
1171,0,0.012627,0.016340,-0.056137,-45.772823,-15.444542,948.083130
1172,0,0.015509,0.014897,-0.055877,-48.296196,-14.684482,948.260437
1173,0,0.018603,0.016445,-0.055467,-50.863579,-13.978886,948.391113
1174,0,0.020510,0.022574,-0.055904,-53.379704,-13.232621,948.517029
1175,0,0.019860,0.030678,-0.055821,-55.921097,-12.529416,948.605286
1176,0,0.019572,0.040355,-0.056050,-58.449184,-11.787568,948.844910
1177,0,0.016432,0.049158,-0.056163,-60.810291,-10.924027,948.880493
1178,0,0.014316,0.055455,-0.056434,-63.104973,-10.119611,949.049255
1179,0,0.011839,0.061127,-0.056509,-65.266907,-9.410604,949.258179
1180,0,0.011968,0.071737,-0.056513,-67.404419,-8.492650,949.481201
1181,0,0.012713,0.084027,-0.057467,-69.196335,-7.560568,949.541992
1182,0,0.013547,0.095229,-0.057549,-70.756798,-6.642097,949.427490
1183,0,0.014939,0.101364,-0.058092,-72.086220,-5.737421,949.496704
1184,0,0.015438,0.101517,-0.058351,-73.218712,-4.797162,949.677124
1185,0,0.015013,0.097102,-0.058319,-74.071655,-3.781311,949.992737
1186,0,0.014806,0.090858,-0.058281,-74.525566,-2.844798,950.217651
1187,0,0.014597,0.083854,-0.058724,-74.782791,-1.798641,950.537048
1188,0,0.015209,0.077342,-0.058798,-74.832848,-0.738533,950.796387
1189,0,0.017580,0.070609,-0.059093,-74.645485,0.348975,951.007507
1190,0,0.021174,0.064279,-0.060033,-74.250023,1.414446,951.125549
1191,0,0.025243,0.059320,-0.060636,-73.698853,2.510568,951.206482
1192,0,0.031101,0.053159,-0.062410,-73.001564,3.513630,951.284180
1193,0,0.035622,0.049508,-0.063406,-72.190964,4.491178,951.710693
1194,0,0.039813,0.046432,-0.064605,-71.320107,5.464057,951.885742
1195,0,0.043121,0.044170,-0.066444,-70.303894,6.322596,952.037109
1196,0,0.045467,0.043459,-0.067552,-69.301735,7.113284,952.116028
1197,0,0.046978,0.043301,-0.069547,-68.180580,7.768630,952.212708
1198,0,0.046711,0.042079,-0.071368,-67.044456,8.316615,952.278442
1199,0,0.044768,0.039938,-0.072996,-65.746399,8.868314,952.081604
1200,0,0.037296,0.040022,-0.074148,-64.498367,9.337074,952.350708
1201,0,0.028296,0.041211,-0.076197,-63.131458,9.651857,952.305603
1202,0,0.019287,0.044425,-0.078150,-61.791660,9.962310,952.366577
1203,0,0.011580,0.049466,-0.080721,-60.265987,10.258802,952.231873
1204,0,0.006309,0.053812,-0.083320,-58.719524,10.629112,952.076782
1205,0,0.002975,0.055993,-0.085590,-57.053230,11.056416,951.837097
1206,0,0.003759,0.053417,-0.087620,-55.297058,11.483374,951.393494
1207,0,0.005768,0.052228,-0.089570,-53.543537,11.915478,951.473633
1208,0,0.009889,0.049838,-0.092268,-51.541763,12.450148,951.149170
1209,0,0.016011,0.046443,-0.094369,-49.606968,12.986325,950.847717
1210,0,0.024549,0.041492,-0.096354,-47.550869,13.402381,950.628723
1211,0,0.033816,0.035321,-0.097810,-45.397690,13.960542,950.093628
1212,0,0.044409,0.026985,-0.100074,-43.270771,14.295439,949.481934
1213,0,0.050659,0.023133,-0.101658,-41.112213,14.677902,949.200745
1214,0,0.055956,0.020544,-0.103362,-39.041832,14.796949,948.763733
1215,0,0.057119,0.018514,-0.105592,-36.818085,14.858150,947.910645
1216,0,0.057092,0.017242,-0.107747,-34.785065,14.688142,947.263000
1217,0,0.055818,0.017252,-0.110474,-32.670940,14.528830,946.538818
1218,0,0.061965,0.014133,-0.110633,-30.972515,12.643359,945.654358
1219,0,0.113450,-0.037868,-0.078216,-28.303444,16.085373,949.433655
1220,0,0.112070,-0.036453,-0.078222,-26.649796,15.136746,948.612366
1221,0,0.115889,-0.043884,-0.080329,-24.508299,14.560699,947.779053
1222,0,0.116129,-0.046432,-0.082409,-22.702522,13.609712,946.754089
1223,0,0.115780,-0.045709,-0.083463,-20.947886,12.452217,945.705627
1224,0,0.111703,-0.047426,-0.083659,-18.881306,11.540254,944.719604
1225,0,0.100612,-0.043172,-0.085183,-17.095135,10.192418,943.473755
1226,0,0.087764,-0.040006,-0.088675,-15.158975,8.716393,942.024048
1227,0,0.074073,-0.036643,-0.090512,-13.384154,7.175978,940.614868
1228,0,0.063567,-0.027761,-0.092963,-12.094421,6.062608,939.384094
1229,0,0.057531,-0.024463,-0.094503,-10.350023,4.750153,937.895630
1230,0,0.047304,-0.009735,-0.097074,-9.013931,3.383579,936.218689
1231,0,0.018128,-0.002519,-0.107250,-6.832390,1.301961,933.817322
1232,0,-0.001123,0.012866,-0.112166,-5.021389,-0.008801,931.741638
1233,0,-0.024277,0.030037,-0.119060,-3.109758,-1.416085,929.355591
1234,0,-0.041775,0.045591,-0.124816,-1.354258,-2.470539,926.971619
1235,0,-0.052739,0.051693,-0.129879,0.686295,-3.264591,924.805847
1236,0,-0.049629,0.045487,-0.133781,2.827183,-3.758585,922.838623
1237,0,-0.035300,0.030030,-0.136118,5.138348,-3.952792,921.082275
1238,0,-0.018784,0.011289,-0.137093,7.663187,-3.915172,919.503540
1239,0,-0.002411,-0.000307,-0.137598,10.151605,-3.684165,917.519287
1240,0,0.012483,-0.010653,-0.137704,12.760427,-3.390266,915.637390
1241,0,0.027474,-0.016258,-0.137168,15.209517,-2.958899,913.657471
1242,0,0.039471,-0.019588,-0.136618,17.581612,-2.514598,911.537720
1243,0,0.049460,-0.022872,-0.135806,19.733725,-2.169405,909.521912
1244,0,0.060540,-0.027200,-0.134883,21.799603,-1.923046,907.207092
1245,0,0.073510,-0.034152,-0.133012,23.532400,-1.911201,905.119995
1246,0,0.089172,-0.039715,-0.128109,25.243681,-2.019932,902.616943
1247,0,0.101000,-0.040902,-0.126673,26.496090,-2.538019,900.347595
1248,0,0.109404,-0.036705,-0.124637,27.520737,-3.200357,898.270325
1249,0,0.114754,-0.030594,-0.121842,28.263290,-4.417108,895.963562
1250,0,0.117969,-0.024084,-0.119775,28.846258,-5.821337,893.794495
1251,0,0.119467,-0.019522,-0.117544,29.145697,-7.682709,891.713745
1252,0,0.115047,-0.017425,-0.115496,29.232489,-9.966893,889.669739
1253,0,0.101006,-0.014817,-0.113785,29.111752,-12.558199,887.588806
1254,0,0.079137,-0.012531,-0.112457,28.853802,-15.434506,885.784546
1255,0,0.052958,-0.014060,-0.111687,28.334465,-18.609352,883.972473
1256,0,0.026481,-0.021021,-0.112926,27.660038,-21.972046,882.569275
1257,0,0.005182,-0.029486,-0.112520,26.745836,-25.254009,881.160889
1258,0,-0.009675,-0.038996,-0.111961,25.634808,-28.526194,879.831604
1259,0,-0.020519,-0.046625,-0.111810,24.302227,-31.737051,878.593933
1260,0,-0.029751,-0.048603,-0.110198,22.626371,-34.723553,877.471313
1261,0,-0.038366,-0.046857,-0.110984,20.808640,-37.589119,876.511353
1262,0,-0.047535,-0.041268,-0.111599,18.717247,-40.218243,875.535583
1263,0,-0.055023,-0.032989,-0.110915,16.410187,-42.548950,874.561707
1264,0,-0.055533,-0.022515,-0.110032,13.867650,-44.497524,873.761536
1265,0,-0.046775,-0.010922,-0.109136,11.177638,-46.285355,872.901245
1266,0,-0.031807,0.002151,-0.108237,8.396247,-47.789982,872.195984
1267,0,-0.013274,0.014130,-0.106763,5.461638,-49.144463,871.605469
1268,0,0.005515,0.023789,-0.105067,2.516910,-50.380161,871.061768
1269,0,0.020423,0.031602,-0.102818,-0.443838,-51.573078,870.520203
1270,0,0.031316,0.038260,-0.101365,-3.330635,-52.701797,870.384033
1271,0,0.037927,0.041658,-0.099701,-6.221144,-53.796074,870.027283
1272,0,0.039012,0.046737,-0.097528,-9.050972,-55.027649,870.282166
1273,0,0.038494,0.051028,-0.095587,-11.687363,-56.241104,870.367859
1274,0,0.039035,0.053877,-0.093337,-14.316201,-57.556324,870.672546
1275,0,0.040288,0.051812,-0.091568,-16.783609,-59.010273,871.066467
1276,0,0.037934,0.038423,-0.088795,-19.104509,-60.737957,871.781738
1277,0,0.038744,0.026358,-0.086000,-21.385294,-62.261829,872.373840
1278,0,0.036071,0.014160,-0.083436,-23.705496,-63.905670,873.257202
1279,0,0.032830,0.006731,-0.080833,-25.985605,-65.649818,874.105286
1280,0,0.030341,0.006673,-0.077377,-28.162579,-67.322662,874.695312
1281,0,0.025005,0.006284,-0.075191,-30.461315,-69.118340,875.634583
1282,0,0.017066,0.005667,-0.073820,-32.855709,-71.011955,876.674377
1283,0,0.008967,0.005543,-0.072439,-35.336456,-72.865204,877.884949
1284,0,-0.001276,0.009250,-0.071019,-37.845272,-74.606422,879.165222
1285,0,-0.013699,0.016198,-0.069881,-40.292522,-76.310417,880.207947
1286,0,-0.024736,0.027107,-0.068444,-42.774693,-77.868317,881.481079
1287,0,-0.033662,0.040271,-0.067476,-45.196758,-79.270584,882.742737
1288,0,-0.043336,0.054754,-0.069398,-47.522255,-80.398918,884.399536
1289,0,-0.047943,0.063313,-0.068178,-49.759338,-81.402214,885.922668
1290,0,-0.049192,0.065513,-0.066592,-51.840488,-82.153183,887.790527
1291,0,-0.049461,0.061079,-0.064626,-53.783798,-82.596794,889.590393
1292,0,-0.044604,0.052647,-0.062843,-55.607639,-82.823402,891.563965
1293,0,-0.037034,0.042663,-0.061116,-57.286713,-82.816658,893.700012
1294,0,-0.029414,0.036632,-0.058237,-58.882782,-82.635406,895.760864
1295,0,-0.023846,0.035114,-0.056532,-60.306438,-82.266884,897.943481
1296,0,-0.021738,0.039334,-0.053661,-61.748528,-81.677353,900.133667
1297,0,-0.020336,0.042249,-0.051792,-63.099644,-81.089272,902.259033
1298,0,-0.019500,0.043951,-0.048892,-64.357735,-80.229256,904.601685
1299,0,-0.017652,0.041544,-0.046600,-65.495316,-79.232956,907.161072
1300,0,-0.015307,0.038661,-0.044447,-66.544693,-78.142403,909.629944
1301,0,-0.012658,0.037055,-0.041828,-67.584007,-76.895218,912.104980
1302,0,-0.010787,0.037878,-0.039316,-68.507477,-75.543243,914.598938
1303,0,-0.009840,0.038959,-0.037825,-69.371071,-74.179047,917.156616
1304,0,-0.008477,0.040791,-0.035705,-70.189323,-72.636444,919.716064
1305,0,-0.006749,0.041932,-0.034325,-70.937927,-70.986267,922.366028
1306,0,-0.005070,0.043720,-0.032454,-71.495926,-69.249207,924.760742
1307,0,-0.003515,0.044326,-0.030543,-71.978134,-67.509048,927.274719
1308,0,-0.001755,0.044284,-0.029181,-72.457451,-65.648468,929.810974
1309,0,-0.001670,0.041619,-0.027278,-72.853035,-63.778797,932.436951
1310,0,-0.004137,0.037708,-0.025673,-73.136543,-61.811352,935.086182
1311,0,-0.007858,0.032802,-0.024269,-73.273705,-59.828205,937.705505
1312,0,-0.010586,0.029538,-0.022756,-73.474655,-57.632782,940.290222
1313,0,-0.011774,0.027658,-0.021113,-73.596130,-55.411011,942.820923
1314,0,-0.009211,0.027937,-0.019937,-73.656616,-53.113895,945.266663
1315,0,-0.002144,0.030201,-0.018577,-73.725220,-50.757221,947.617859
1316,0,0.006602,0.033531,-0.017277,-73.695183,-48.360558,949.930481
1317,0,0.015835,0.036750,-0.015947,-73.605698,-45.966682,952.154602
1318,0,0.022743,0.042296,-0.012933,-73.323570,-43.508694,954.272400
1319,0,0.027328,0.043348,-0.011576,-73.186966,-41.134640,956.620605
1320,0,0.029055,0.042317,-0.009844,-72.936241,-38.794483,958.790649
1321,0,0.030183,0.040855,-0.008770,-72.613312,-36.491154,961.039978
1322,0,0.030650,0.039629,-0.008296,-72.143532,-34.206764,963.279663
1323,0,0.030765,0.039525,-0.007086,-71.657082,-32.012619,965.468872
1324,0,0.031457,0.041320,-0.006059,-71.039467,-29.898251,967.494568
1325,0,0.031595,0.045045,-0.004315,-70.387550,-27.774960,969.525513
1326,0,0.030636,0.049174,-0.002644,-69.647362,-25.784042,971.373901
1327,0,0.028127,0.051325,-0.003324,-68.736282,-23.893250,973.284119
1328,0,0.022460,0.050289,-0.002471,-67.735954,-22.017054,975.187622
1329,0,0.017633,0.047387,-0.001378,-66.704597,-20.112803,976.901733
1330,0,0.014152,0.043218,-0.000932,-65.546112,-18.283991,978.664551
1331,0,0.012806,0.039659,0.000515,-64.374733,-16.398172,980.282959
1332,0,0.014790,0.037696,0.000962,-63.002617,-14.651714,981.755676
1333,0,0.017358,0.037813,0.001793,-61.598469,-12.785295,983.243958
1334,0,0.020970,0.037475,0.002699,-60.171890,-11.060418,984.559998
1335,0,0.023832,0.037846,0.004780,-58.737083,-9.213864,985.803162
1336,0,0.028053,0.034838,0.004779,-57.121353,-7.624028,986.906677
1337,0,0.031624,0.032175,0.005885,-55.559132,-5.869647,988.188416
1338,0,0.035791,0.028253,0.006786,-53.994259,-4.341492,989.296570
1339,0,0.040967,0.024702,0.007343,-52.273575,-2.837054,990.243347
1340,0,0.046874,0.021044,0.008967,-50.692097,-1.383168,991.219727
1341,0,0.053277,0.017058,0.010889,-49.094830,-0.214073,991.774902
1342,0,0.057633,0.014807,0.008741,-47.323757,1.209385,992.650879
1343,0,0.060607,0.012874,0.009995,-45.796440,2.150942,993.403076
1344,0,0.060722,0.012701,0.010485,-44.223801,3.007619,994.038391
1345,0,0.056944,0.012456,0.011603,-42.774563,3.583157,994.799744
1346,0,0.052130,0.013017,0.012158,-41.297508,4.057082,995.469482
1347,0,0.047970,0.013146,0.013385,-39.930328,4.367662,996.155090
1348,0,0.044529,0.012547,0.013293,-38.536861,4.533041,996.771057
1349,0,0.041491,0.011817,0.013921,-37.308571,4.578851,997.504211
1350,0,0.038108,0.012358,0.013877,-36.025108,4.543826,998.094299
1351,0,0.032425,0.014221,0.014709,-34.902412,4.383934,998.617798
1352,0,0.024020,0.017655,0.014954,-33.731342,4.196902,999.174377
1353,0,0.016887,0.020361,0.014633,-32.638447,3.985569,999.634460
1354,0,0.011823,0.019972,0.015195,-31.571505,3.669992,1000.060669
1355,0,0.009873,0.017254,0.015970,-30.504494,3.460154,1000.460754
1356,0,0.012103,0.012939,0.016541,-29.520628,3.219421,1000.777832
1357,0,0.016009,0.007613,0.017242,-28.594170,2.878849,1001.026245
1358,0,0.023623,0.004310,0.017654,-27.772707,2.628331,1001.145386
1359,0,0.031713,-0.000474,0.018627,-27.038956,2.309268,1001.218201
1360,0,0.039013,-0.006993,0.019574,-26.375362,1.882412,1001.296143
1361,0,0.044361,-0.013463,0.020203,-25.871618,1.420389,1001.294495
1362,0,0.047506,-0.018973,0.021394,-25.536774,0.821266,1001.120117
1363,0,0.047699,-0.022549,0.021902,-25.373938,0.154149,1000.974426
1364,0,0.046012,-0.024437,0.022952,-25.341032,-0.597187,1000.790100
1365,0,0.041989,-0.023369,0.023311,-25.550505,-1.492903,1000.574585
1366,0,0.038009,-0.021768,0.023598,-25.947016,-2.501647,1000.202393
1367,0,0.033812,-0.019729,0.023502,-26.469599,-3.529007,999.863037
1368,0,0.028444,-0.016302,0.023376,-27.245640,-4.632390,999.435303
1369,0,0.021013,-0.012583,0.023592,-28.183676,-5.731824,999.000000
1370,0,0.012799,-0.008452,0.022708,-29.235472,-6.942401,998.502319
1371,0,0.004800,-0.004869,0.022802,-30.451815,-8.100375,997.975403
1372,0,-0.000781,-0.002535,0.022122,-31.795732,-9.086355,997.499268
1373,0,-0.002804,-0.002624,0.022105,-33.261951,-10.144760,996.918701
1374,0,-0.002099,-0.003370,0.021633,-34.883381,-11.127245,996.335754
1375,0,0.001055,-0.002079,0.021534,-36.582546,-11.958785,995.776733
1376,0,0.004132,0.001065,0.021046,-38.358517,-12.808307,995.192139
1377,0,0.005454,0.006243,0.021375,-40.252098,-13.566703,994.363647
1378,0,0.005572,0.010620,0.020934,-42.257980,-14.270641,993.727600
1379,0,0.006104,0.015926,0.021668,-44.263340,-14.882750,992.947937
1380,0,0.008986,0.019165,0.021229,-46.318184,-15.469485,992.214661
1381,0,0.013221,0.021478,0.021570,-48.448456,-16.070763,991.532715
1382,0,0.020007,0.025104,0.021651,-50.644459,-16.706560,990.715149
1383,0,0.024576,0.028132,0.021004,-52.684731,-17.280430,989.952087
1384,0,0.027472,0.031611,0.022504,-54.921909,-17.795185,989.110718
1385,0,0.028778,0.031115,0.020286,-56.909763,-18.490622,988.409668
1386,0,0.027478,0.030485,0.020848,-59.165604,-19.161131,987.668152
1387,0,0.026190,0.030225,0.021031,-61.308506,-19.822254,987.003479
1388,0,0.026513,0.030072,0.020465,-63.336433,-20.543058,986.212158
1389,0,0.026935,0.030766,0.020633,-65.408638,-21.290657,985.480957
1390,0,0.028073,0.031469,0.020951,-67.543930,-22.056349,984.804138
1391,0,0.027167,0.032416,0.020405,-69.494209,-22.956738,983.945862
1392,0,0.024772,0.033460,0.020680,-71.555214,-23.660156,983.338623
1393,0,0.020949,0.035311,0.021060,-73.537308,-24.507263,982.648438
1394,0,0.015004,0.036643,0.020221,-75.493645,-25.393187,981.985229
1395,0,0.009497,0.038842,0.021331,-77.509903,-26.163464,981.373901
1396,0,0.005277,0.040393,0.020793,-79.352997,-26.978531,980.723450
1397,0,-0.000982,0.041424,0.021417,-81.164978,-27.717421,980.113098
1398,0,-0.003960,0.040298,0.020784,-82.943512,-28.379433,979.581238
1399,0,-0.006307,0.039466,0.021449,-84.677994,-28.960743,978.948975
1400,0,-0.006619,0.039366,0.021548,-86.301888,-29.512691,978.338196
1401,0,-0.006724,0.041591,0.021985,-87.840195,-29.911352,977.798401
1402,0,-0.007316,0.043804,0.022555,-89.364090,-30.223614,977.308105
1403,0,-0.008811,0.046037,0.022671,-90.732109,-30.446619,976.938782
1404,0,-0.009744,0.048840,0.023146,-92.037064,-30.616077,976.575806
1405,0,-0.007360,0.054239,0.023757,-93.305489,-30.609859,976.220215
1406,0,-0.005979,0.061272,0.023585,-94.334419,-30.561735,975.893372
1407,0,-0.005501,0.069135,0.023564,-95.218079,-30.395935,975.675171
1408,0,-0.005588,0.076468,0.023869,-95.953148,-30.118059,975.441223
1409,0,-0.005626,0.078692,0.024057,-96.498688,-29.757746,975.383362
1410,0,-0.005379,0.077888,0.025185,-96.888252,-29.284945,975.343994
1411,0,-0.002971,0.075649,0.026090,-97.071518,-28.800133,975.303345
1412,0,0.002873,0.073655,0.025547,-96.976181,-28.246346,975.398987
1413,0,0.009963,0.072225,0.025842,-96.736519,-27.714155,975.485352
1414,0,0.020209,0.071704,0.025664,-96.181023,-27.209156,975.457703
1415,0,0.030530,0.071909,0.027691,-95.772377,-26.587507,975.545166
1416,0,0.040670,0.073269,0.028682,-95.000992,-26.026751,975.635498
1417,0,0.049380,0.074469,0.028010,-93.932533,-25.671373,975.859192
1418,0,0.056413,0.074592,0.028522,-92.812050,-25.438334,976.083984
1419,0,0.061391,0.072807,0.029091,-91.443794,-25.301437,976.446777
1420,0,0.065048,0.069378,0.030316,-89.906105,-25.350670,976.808472
1421,0,0.065873,0.062958,0.031146,-88.286606,-25.655943,977.218262
1422,0,0.060576,0.057468,0.031748,-86.421181,-26.071871,977.853577
1423,0,0.051379,0.052181,0.031755,-84.476379,-26.740423,978.456726
1424,0,0.037534,0.049838,0.032603,-82.366150,-27.440296,979.147766
1425,0,0.025380,0.049164,0.033760,-80.211906,-28.206043,979.875427
1426,0,0.015891,0.047725,0.034689,-78.000511,-29.100067,980.592468
1427,0,0.010974,0.046826,0.035883,-75.733398,-29.975760,981.375671
1428,0,0.008537,0.044952,0.037359,-73.337326,-30.818502,982.290955
1429,0,0.007754,0.041594,0.039649,-71.023140,-31.749929,982.960022
1430,0,0.005492,0.040822,0.040922,-68.543549,-32.578598,984.037903
1431,0,0.002955,0.042911,0.041997,-65.962631,-33.295280,985.116638
1432,0,0.001346,0.046911,0.043319,-63.340061,-33.918747,986.179749
1433,0,-0.001578,0.051141,0.044533,-60.651024,-34.596848,987.545654
1434,0,-0.002186,0.054006,0.045774,-57.894505,-35.100368,988.845093
1435,0,-0.004319,0.053019,0.047313,-55.039253,-35.584782,990.304932
1436,0,-0.004572,0.049081,0.048661,-52.143246,-35.967609,991.998047
1437,0,-0.001235,0.045469,0.050824,-49.164509,-36.265453,993.650513
1438,0,0.005395,0.042728,0.051787,-46.050739,-36.491848,995.422607
1439,0,0.013089,0.038702,0.052539,-42.894398,-36.708061,997.182617
1440,0,0.019977,0.032295,0.053852,-39.779743,-36.878189,999.099854
